sample_id	haul_id
Ble22_10_a.CEL	haul_0052
Upp11_44.CEL	haul_0052
Upp11_14.CEL	haul_0052
Gav18_012.CEL	haul_0052
Gav19_014.CEL	haul_0052
Ble43_5.CEL	haul_0052
Gav20_72_a.CEL	haul_0052
Ble01_9_a.CEL	haul_0052
Upp10_53.CEL	haul_0052
Gav18_015.CEL	haul_0052
Ble28_34_a.CEL	haul_0052
Upp10_7.CEL	haul_0052
VaN12_5_a.CEL	haul_0052
Gav19_002.CEL	haul_0052
Ble11_7_a.CEL	haul_0052
Ble27_46_a.CEL	haul_0052
Gav19_006.CEL	haul_0053
Ble23_19_a.CEL	haul_0053
Upp9_38.CEL	haul_0053
Gav20_47_a.CEL	haul_0053
Upp10_21.CEL	haul_0053
Ble11_22_a.CEL	haul_0053
Ble27_15_a.CEL	haul_0053
Kal05_35_a.CEL	haul_0053
Ble04_87_a.CEL	haul_0053
Gav17_057.CEL	haul_0053
Ble12_8_a.CEL	haul_0053
Gav19_42_a.CEL	haul_0053
Ble20_25_a.CEL	haul_0053
Ble03_17_a.CEL	haul_0053
Ble23_12_a.CEL	haul_0053
Ble26_29_a.CEL	haul_0053
Gav20_7_a.CEL	haul_0053
Ble29_51.CEL	haul_0053
VaN12_13_a.CEL	haul_0053
Gav17_004.CEL	haul_0053
Kal6_80.CEL	haul_0053
Gav20_3_a.CEL	haul_0053
Gav18_008.CEL	haul_0053
Gav17_005.CEL	haul_0053
Ble14_28_a.CEL	haul_0053
Gav17_014.CEL	haul_0053
Upp10_63.CEL	haul_0053
Ble01_52_a.CEL	haul_0053
Upp11_43.CEL	haul_0053
Ble22_14_a.CEL	haul_0053
Upp11_45.CEL	haul_0054
Gav18_045.CEL	haul_0054
Ble18_31_a.CEL	haul_0054
Upp11_21.CEL	haul_0054
Gav17_002.CEL	haul_0054
Upp11_43.CEL	haul_0054
Gav17_034.CEL	haul_0054
Ble21_8_a.CEL	haul_0054
Kal6_113.CEL	haul_0054
Ble03_34_a.CEL	haul_0054
Kal6_55.CEL	haul_0054
VaN13_4_a.CEL	haul_0054
Upp10_4.CEL	haul_0054
Ble27_14_a.CEL	haul_0054
Upp9_26.CEL	haul_0054
Gav19_003.CEL	haul_0054
Ble43_10.CEL	haul_0054
Ble23_38_a.CEL	haul_0054
Ble44_13.CEL	haul_0054
Gav19_50_a.CEL	haul_0054
Kal05_48_a.CEL	haul_0054
Ble28_51_a.CEL	haul_0054
Ble17_15.CEL	haul_0054
Ble12_9_a.CEL	haul_0054
Ble02_80_a.CEL	haul_0054
Ble46_17.CEL	haul_0054
Gav17_054.CEL	haul_0054
Gav17_008.CEL	haul_0054
Gav17_049.CEL	haul_0054
Gav18_015.CEL	haul_0054
Ble12_18_a.CEL	haul_0055
Ble12_30_a.CEL	haul_0055
Upp11_41.CEL	haul_0055
Ble23_38_a.CEL	haul_0055
Upp10_14.CEL	haul_0055
Gav20_63_a.CEL	haul_0055
Upp11_22.CEL	haul_0055
Ble27_35_a.CEL	haul_0055
Sth36_10_a.CEL	haul_0055
VaN12_7_a.CEL	haul_0055
Gav17_024.CEL	haul_0055
Gav18_044.CEL	haul_0055
Upp10_35.CEL	haul_0055
Gav20_8_a.CEL	haul_0055
Ble44_15.CEL	haul_0055
Ble46_6.CEL	haul_0055
Ble44_8.CEL	haul_0055
Gav18_030.CEL	haul_0055
Ble29_35.CEL	haul_0055
Ble15_41_a.CEL	haul_0055
Gav20_25_a.CEL	haul_0055
Ble11_40_a.CEL	haul_0055
VaN13_18_a.CEL	haul_0055
Ble01_16_a.CEL	haul_0055
Ble31_2_a.CEL	haul_0055
Gav17_035.CEL	haul_0055
Ble28_51_a.CEL	haul_0055
Ble43_22.CEL	haul_0055
Gav19_42_a.CEL	haul_0055
Upp9_8.CEL	haul_0055
Ble21_41_a.CEL	haul_0056
Gav20_26_a.CEL	haul_0056
Ble04_65_a.CEL	haul_0056
Gav19_030.CEL	haul_0056
Gav18_026.CEL	haul_0056
Ble04_79_a.CEL	haul_0056
Gav19_033.CEL	haul_0056
Gav19_008.CEL	haul_0056
Gav18_052.CEL	haul_0056
Gav17_050.CEL	haul_0056
Upp10_63.CEL	haul_0056
Ble44_6.CEL	haul_0056
Ble11_16_a.CEL	haul_0056
Sth36_20_a.CEL	haul_0056
Upp10_52.CEL	haul_0056
Gav20_16_a.CEL	haul_0056
Upp10_30.CEL	haul_0056
Ble28_59_a.CEL	haul_0056
Kal6_12.CEL	haul_0056
Ble02_28_a.CEL	haul_0056
Upp11_15.CEL	haul_0056
Ble27_32_a.CEL	haul_0056
Ble11_17_a.CEL	haul_0056
Gav20_74_a.CEL	haul_0056
Ble17_67.CEL	haul_0056
Ble11_32_a.CEL	haul_0056
Gav18_042.CEL	haul_0056
Gav17_028.CEL	haul_0056
Ble17_48.CEL	haul_0056
Ble22_23_a.CEL	haul_0056
Upp10_16.CEL	haul_0057
Ble43_7.CEL	haul_0057
Ble11_35_a.CEL	haul_0057
Ble11_48_a.CEL	haul_0057
Ble13_22_a.CEL	haul_0057
Gav19_49_a.CEL	haul_0057
Ble09_36_a.CEL	haul_0057
Upp10_8.CEL	haul_0057
Ble23_7_a.CEL	haul_0057
Upp10_49.CEL	haul_0057
Ble02_88_a.CEL	haul_0057
Ble23_42_a.CEL	haul_0057
Upp11_43.CEL	haul_0057
Ble22_43_a.CEL	haul_0057
Sth36_1_a.CEL	haul_0057
Gav20_3_a.CEL	haul_0057
Gav18_055.CEL	haul_0057
Upp11_28.CEL	haul_0057
Gav20_26_a.CEL	haul_0057
Ble02_23_a.CEL	haul_0057
Gav19_014.CEL	haul_0057
Gav18_035.CEL	haul_0057
Upp10_7.CEL	haul_0057
Ble29_80.CEL	haul_0057
Ble28_25_a.CEL	haul_0057
Ble02_89_a.CEL	haul_0057
Ble21_18_a.CEL	haul_0057
Gav18_006.CEL	haul_0057
Gav18_033.CEL	haul_0057
Gav19_020.CEL	haul_0057
Ble29_69.CEL	haul_0058
Ble02_85_a.CEL	haul_0058
Ble11_20_a.CEL	haul_0058
Upp11_13.CEL	haul_0058
Ble14_18_a.CEL	haul_0058
Gav17_023.CEL	haul_0058
Ble21_30_a.CEL	haul_0058
VaN13_20_a.CEL	haul_0058
Ble10_45.CEL	haul_0058
Ble16_28_a.CEL	haul_0058
Ble03_10_a.CEL	haul_0058
Ble03_24_a.CEL	haul_0058
Upp11_49.CEL	haul_0058
Gav20_74_a.CEL	haul_0058
Gav18_045.CEL	haul_0058
Gav18_025.CEL	haul_0058
Upp11_22.CEL	haul_0058
Gav20_25_a.CEL	haul_0058
Ble26_5_a.CEL	haul_0058
Ble28_13_a.CEL	haul_0058
Gav17_039.CEL	haul_0058
Upp11_12.CEL	haul_0058
Ble29_52.CEL	haul_0058
Gav19_022.CEL	haul_0058
Gav18_004.CEL	haul_0058
Upp10_18.CEL	haul_0058
Ble10_42.CEL	haul_0058
Ble27_9_a.CEL	haul_0058
Gav18_051.CEL	haul_0058
Ble03_46_a.CEL	haul_0058
Gav18_035.CEL	haul_0059
Gav19_032.CEL	haul_0059
Gav18_044.CEL	haul_0059
VaN13_8_a.CEL	haul_0059
Upp10_55.CEL	haul_0059
Upp11_7.CEL	haul_0059
Gav17_015.CEL	haul_0059
Ble44_17.CEL	haul_0059
Ble10_27.CEL	haul_0059
Gav19_022.CEL	haul_0059
Gav20_47_a.CEL	haul_0059
Gav19_023.CEL	haul_0059
Ble10_47.CEL	haul_0059
Gav17_045.CEL	haul_0059
Ble22_32_a.CEL	haul_0059
Ble21_10_a.CEL	haul_0059
Ble27_6_a.CEL	haul_0059
Ble43_25.CEL	haul_0059
Ble31_39_a.CEL	haul_0059
Ble28_54_a.CEL	haul_0059
Ble23_16_a.CEL	haul_0059
Gav20_64_a.CEL	haul_0059
Gav19_013.CEL	haul_0059
Ble10_43.CEL	haul_0059
Ble29_51.CEL	haul_0059
Ble43_2.CEL	haul_0059
Upp9_12.CEL	haul_0059
Gav17_010.CEL	haul_0059
Ble21_23_a.CEL	haul_0059
Ble03_3_a.CEL	haul_0059
Upp10_16.CEL	haul_0060
Ble03_55_a.CEL	haul_0060
Ble10_19.CEL	haul_0060
Gav20_48_a.CEL	haul_0060
Gav17_044.CEL	haul_0060
Ble11_51_a.CEL	haul_0060
Upp11_28.CEL	haul_0060
Upp10_19.CEL	haul_0060
Gav20_47_a.CEL	haul_0060
Ble03_28_a.CEL	haul_0060
VaN12_19_a.CEL	haul_0060
Ble44_38.CEL	haul_0060
Upp11_23.CEL	haul_0060
Gav18_022.CEL	haul_0060
Gav18_056.CEL	haul_0060
Ble10_40.CEL	haul_0060
Ble01_10_a.CEL	haul_0060
VaN13_25_a.CEL	haul_0060
Ble03_25_a.CEL	haul_0060
Gav17_051.CEL	haul_0060
Ble22_43_a.CEL	haul_0060
Ble15_22_a.CEL	haul_0060
Ble22_5_a.CEL	haul_0060
Ble02_89_a.CEL	haul_0060
VaN13_6_a.CEL	haul_0060
Ble03_35_a.CEL	haul_0060
Gav19_016.CEL	haul_0060
Gav19_013.CEL	haul_0060
Ble18_19_a.CEL	haul_0060
Ble04_52_a.CEL	haul_0060
Upp10_19.CEL	haul_0061
Gav17_049.CEL	haul_0061
Vab04_88_a.CEL	haul_0061
VAb02_36_a.CEL	haul_0061
Gav20_53_a.CEL	haul_0061
Upp08_28_a.CEL	haul_0061
Gav17_059.CEL	haul_0061
NoB14_25_a.CEL	haul_0061
Gav19_028.CEL	haul_0061
NoB16_23_a.CEL	haul_0061
Gav19_41_a.CEL	haul_0061
Gav18_037.CEL	haul_0061
Upp11_28.CEL	haul_0061
Vab04_50_a.CEL	haul_0061
VAb02_45_a.CEL	haul_0061
Gav18_001.CEL	haul_0061
VAb02_2_a.CEL	haul_0061
NoB11_5_a.CEL	haul_0061
Gav17_057.CEL	haul_0061
NoB20_031.CEL	haul_0061
NoB10_11_a.CEL	haul_0061
Upp11_21.CEL	haul_0061
Gav18_033.CEL	haul_0061
NoB07_2_a.CEL	haul_0061
VAb02_37_a.CEL	haul_0061
Upp9_11.CEL	haul_0061
NoB09_15_a.CEL	haul_0061
Upp10_24.CEL	haul_0061
Gav20_44_a.CEL	haul_0061
NoB02_34_a.CEL	haul_0061
Gav18_011.CEL	haul_0062
NoB08_27_a.CEL	haul_0062
Vab05_27_a.CEL	haul_0062
Vab03_10_a.CEL	haul_0062
VaN13_4_a.CEL	haul_0062
NoB10_47_a.CEL	haul_0062
NoB07_3_a.CEL	haul_0062
Gav18_003.CEL	haul_0062
VAb02_6_a.CEL	haul_0062
Vab05_52_a.CEL	haul_0062
Vab05_11_a.CEL	haul_0062
NoB09_21_a.CEL	haul_0062
VAb02_7_a.CEL	haul_0062
Upp11_47.CEL	haul_0062
Vab05_19_a.CEL	haul_0062
Gav18_045.CEL	haul_0062
Gav20_57_a.CEL	haul_0062
Upp10_4.CEL	haul_0062
VA_b17_15.CEL	haul_0062
Gav17_046.CEL	haul_0062
Vab04_35_a.CEL	haul_0062
VA_b18_26.CEL	haul_0062
VaN13_3_a.CEL	haul_0062
Upp11_23.CEL	haul_0062
Gav19_42_a.CEL	haul_0062
Gav19_36_a.CEL	haul_0062
Gav17_042.CEL	haul_0062
Gav20_76_a.CEL	haul_0062
NoB3_39.CEL	haul_0062
Gav18_034.CEL	haul_0062
NoB14_50_a.CEL	haul_0063
Upp10_55.CEL	haul_0063
NoB15_17_a.CEL	haul_0063
Gav19_023.CEL	haul_0063
NoB14_42_a.CEL	haul_0063
Upp11_31.CEL	haul_0063
Gav20_48_a.CEL	haul_0063
Upp10_47.CEL	haul_0063
VA_b17_29.CEL	haul_0063
Upp10_30.CEL	haul_0063
Gav19_024.CEL	haul_0063
Gav17_040.CEL	haul_0063
Gav19_39_a.CEL	haul_0063
VA_b15_7.CEL	haul_0063
NoB14_7_a.CEL	haul_0063
Vab03_38_a.CEL	haul_0063
NoB10_14_a.CEL	haul_0063
NoB07_13_a.CEL	haul_0063
Gav18_030.CEL	haul_0063
VA_b17_43.CEL	haul_0063
Gav20_7_a.CEL	haul_0063
NoB02_42_a.CEL	haul_0063
VAb02_46_a.CEL	haul_0063
Gav18_042.CEL	haul_0063
NoB01_13_a.CEL	haul_0063
NoB20_023.CEL	haul_0063
VaN12_11_a.CEL	haul_0063
Gav18_033.CEL	haul_0063
NoB09_36_a.CEL	haul_0063
Upp10_23.CEL	haul_0063
NoB3_24.CEL	haul_0064
Gav20_24_a.CEL	haul_0064
NoB01_15_a.CEL	haul_0064
Vab05_24_a.CEL	haul_0064
NoB3_35.CEL	haul_0064
VA_b15_35.CEL	haul_0064
VA_b19_38.CEL	haul_0064
Gav18_026.CEL	haul_0064
Vab04_10_a.CEL	haul_0064
NoB09_42_a.CEL	haul_0064
Gav17_032.CEL	haul_0064
VAb02_7_a.CEL	haul_0064
Gav19_028.CEL	haul_0064
VA_b18_1.CEL	haul_0064
NoB11_56_a.CEL	haul_0064
Upp11_39.CEL	haul_0064
Gav18_039.CEL	haul_0064
Gav18_005.CEL	haul_0064
Gav19_37_a.CEL	haul_0064
Gav20_8_a.CEL	haul_0064
NoB10_34_a.CEL	haul_0064
VAb01_30_a.CEL	haul_0064
Gav17_055.CEL	haul_0064
Gav18_032.CEL	haul_0064
Gav19_005.CEL	haul_0064
NoB01_20_a.CEL	haul_0064
Gav19_023.CEL	haul_0064
Gav18_021.CEL	haul_0064
VAb02_8_a.CEL	haul_0064
Upp10_7.CEL	haul_0064
NoB08_24_a.CEL	haul_0065
VA_b15_48.CEL	haul_0065
Gav20_70_a.CEL	haul_0065
VAb01_42_a.CEL	haul_0065
NoB04_40_a.CEL	haul_0065
Gav19_37_a.CEL	haul_0065
Gav18_037.CEL	haul_0065
Upp10_27.CEL	haul_0065
VA_b19_54.CEL	haul_0065
NoB07_22_a.CEL	haul_0065
Upp10_39.CEL	haul_0065
NoB10_11_a.CEL	haul_0065
NoB11_48_a.CEL	haul_0065
Gav19_021.CEL	haul_0065
VA_b23_37.CEL	haul_0065
Upp9_18.CEL	haul_0065
Gav19_005.CEL	haul_0065
Gav17_007.CEL	haul_0065
Gav18_011.CEL	haul_0065
NoB20_005.CEL	haul_0065
Upp11_6.CEL	haul_0065
Gav18_051.CEL	haul_0065
Upp10_24.CEL	haul_0065
Upp9_6.CEL	haul_0065
NoB10_45_a.CEL	haul_0065
Vab04_58_a.CEL	haul_0065
Gav18_044.CEL	haul_0065
VA_b16_17.CEL	haul_0065
NoB08_22_a.CEL	haul_0065
NoB02_37_a.CEL	haul_0065
NoB3_13.CEL	haul_0066
VAb02_48_a.CEL	haul_0066
VA_b16_17.CEL	haul_0066
VA_b23_2.CEL	haul_0066
NoB07_3_a.CEL	haul_0066
Gav17_024.CEL	haul_0066
Gav18_010.CEL	haul_0066
Upp10_64.CEL	haul_0066
Gav19_033.CEL	haul_0066
NoB20_038.CEL	haul_0066
Gav17_018.CEL	haul_0066
VA_b23_28.CEL	haul_0066
Upp11_27.CEL	haul_0066
Gav17_028.CEL	haul_0066
NoB08_16_a.CEL	haul_0066
VAb01_34_a.CEL	haul_0066
Vab05_1_a.CEL	haul_0066
Gav17_050.CEL	haul_0066
Vab04_57_a.CEL	haul_0066
Vab04_11_a.CEL	haul_0066
Vab04_30_a.CEL	haul_0066
Gav19_39_a.CEL	haul_0066
Upp10_63.CEL	haul_0066
VAb02_11_a.CEL	haul_0066
NoB11_19_a.CEL	haul_0066
Upp10_62.CEL	haul_0066
Gav19_007.CEL	haul_0066
Gav19_034.CEL	haul_0066
Upp11_5.CEL	haul_0066
Gav18_056.CEL	haul_0066
Gav18_030.CEL	haul_0067
NoB10_44_a.CEL	haul_0067
Upp10_10.CEL	haul_0067
NoB05_8_a.CEL	haul_0067
NoB3_12.CEL	haul_0067
VA_b16_43.CEL	haul_0067
NoB01_22_a.CEL	haul_0067
Upp11_28.CEL	haul_0067
Gav18_051.CEL	haul_0067
NoB13_33.CEL	haul_0067
Upp10_9.CEL	haul_0067
VA_b16_44.CEL	haul_0067
Upp10_45.CEL	haul_0067
Gav17_002.CEL	haul_0067
Upp10_48.CEL	haul_0067
VAb02_5_a.CEL	haul_0067
VaN13_23_a.CEL	haul_0067
NoB10_48_a.CEL	haul_0067
NoB10_10_a.CEL	haul_0067
Gav20_50_a.CEL	haul_0067
VAb01_3_a.CEL	haul_0067
Gav19_017.CEL	haul_0067
Vab05_48_a.CEL	haul_0067
Gav17_037.CEL	haul_0067
VaN13_18_a.CEL	haul_0067
Upp11_44.CEL	haul_0067
VA_b17_35.CEL	haul_0067
Upp11_51.CEL	haul_0067
NoB11_4_a.CEL	haul_0067
VA_b17_27.CEL	haul_0067
Gav18_046.CEL	haul_0068
VaN12_7_a.CEL	haul_0068
NoB02_42_a.CEL	haul_0068
Gav18_042.CEL	haul_0068
NoB09_34_a.CEL	haul_0068
Upp11_34.CEL	haul_0068
Upp9_13.CEL	haul_0068
VA_b17_27.CEL	haul_0068
NoB20_056.CEL	haul_0068
VaN13_6_a.CEL	haul_0068
NoB3_16.CEL	haul_0068
NoB11_19_a.CEL	haul_0068
NoB08_19_a.CEL	haul_0068
VA_b15_29.CEL	haul_0068
NoB07_1_a.CEL	haul_0068
NoB01_23_a.CEL	haul_0068
NoB11_57_a.CEL	haul_0068
Gav19_42_a.CEL	haul_0068
VA_b23_2.CEL	haul_0068
VaN12_5_a.CEL	haul_0068
NoB02_7_a.CEL	haul_0068
Upp10_63.CEL	haul_0068
Gav20_6_a.CEL	haul_0068
Gav19_017.CEL	haul_0068
NoB20_033.CEL	haul_0068
Gav19_032.CEL	haul_0068
Gav18_050.CEL	haul_0068
Gav20_47_a.CEL	haul_0068
Gav17_050.CEL	haul_0068
Vab04_69_a.CEL	haul_0068
VA_b18_29.CEL	haul_0069
Vab03_13_a.CEL	haul_0069
VAb01_1_a.CEL	haul_0069
Gav19_035.CEL	haul_0069
VA_b21_37.CEL	haul_0069
Upp11_7.CEL	haul_0069
Gav17_008.CEL	haul_0069
NoB08_24_a.CEL	haul_0069
Upp10_45.CEL	haul_0069
Gav19_51_a.CEL	haul_0069
Vab05_47_a.CEL	haul_0069
Gav19_37_a.CEL	haul_0069
Gav17_053.CEL	haul_0069
Gav19_027.CEL	haul_0069
Gav18_037.CEL	haul_0069
NoB16_040.CEL	haul_0069
VA_b15_40.CEL	haul_0069
NoB11_14_a.CEL	haul_0069
NoB3_42.CEL	haul_0069
Upp11_9.CEL	haul_0069
NoB20_042.CEL	haul_0069
Upp11_27.CEL	haul_0069
NoB02_42_a.CEL	haul_0069
Gav20_1_a.CEL	haul_0069
VA_b16_20.CEL	haul_0069
VAb01_40_a.CEL	haul_0069
Gav17_054.CEL	haul_0069
VA_b21_24.CEL	haul_0069
Upp11_39.CEL	haul_0069
Gav19_033.CEL	haul_0069
VA_b17_46.CEL	haul_0070
Gav17_054.CEL	haul_0070
NoB10_43_a.CEL	haul_0070
Upp11_12.CEL	haul_0070
Upp11_36.CEL	haul_0070
NoB07_5_a.CEL	haul_0070
NoB11_36_a.CEL	haul_0070
VAb02_3_a.CEL	haul_0070
Upp10_13.CEL	haul_0070
VAb02_45_a.CEL	haul_0070
NoB04_37_a.CEL	haul_0070
Gav19_010.CEL	haul_0070
NoB07_33_a.CEL	haul_0070
Upp10_62.CEL	haul_0070
NoB11_61_a.CEL	haul_0070
Vab04_18_a.CEL	haul_0070
Upp10_58.CEL	haul_0070
VAb02_35_a.CEL	haul_0070
Gav20_7_a.CEL	haul_0070
Upp11_41.CEL	haul_0070
Gav19_39_a.CEL	haul_0070
Gav17_012.CEL	haul_0070
Gav20_1_a.CEL	haul_0070
VA_b18_1.CEL	haul_0070
Vab04_76_a.CEL	haul_0070
Gav20_55_a.CEL	haul_0070
Gav17_049.CEL	haul_0070
Gav19_023.CEL	haul_0070
NoB11_51_a.CEL	haul_0070
VA_b23_51.CEL	haul_0070
Gav17_010.CEL	haul_0071
Upp10_13.CEL	haul_0071
Sth30_17.CEL	haul_0071
Gav07_16_a.CEL	haul_0071
Gav20_15_a.CEL	haul_0071
Upp10_27.CEL	haul_0071
Upp10_39.CEL	haul_0071
Sth40_24.CEL	haul_0071
Gav17_028.CEL	haul_0071
Upp10_4.CEL	haul_0071
Sth21_6.CEL	haul_0071
Upp03_027.CEL	haul_0071
Upp11_30.CEL	haul_0071
Upp11_46.CEL	haul_0071
Gav18_031.CEL	haul_0071
Upp11_25.CEL	haul_0071
Sth28_14.CEL	haul_0071
Gav09_23_a.CEL	haul_0071
Gav04_18_a.CEL	haul_0071
Gav17_033.CEL	haul_0071
Sth38_20.CEL	haul_0071
A-ST1_25.CEL	haul_0071
Sth28_45.CEL	haul_0071
VA-N9_27.CEL	haul_0071
Gav17_045.CEL	haul_0071
Sth30_10.CEL	haul_0071
VA-b6_54.CEL	haul_0071
Upp11_23.CEL	haul_0071
VaN13_25_a.CEL	haul_0071
Sth44_37.CEL	haul_0071
Upp10_29.CEL	haul_0072
Upp03_034.CEL	haul_0072
Upp11_22.CEL	haul_0072
VA_b24_60.CEL	haul_0072
Gav19_50_a.CEL	haul_0072
Gav17_042.CEL	haul_0072
Upp11_31.CEL	haul_0072
Gav05_37_a.CEL	haul_0072
Upp03_037.CEL	haul_0072
VaN13_4_a.CEL	haul_0072
Gav17_015.CEL	haul_0072
GA_v27_15.CEL	haul_0072
Ost10_Ble40_27_a.CEL	haul_0072
Gav18_039.CEL	haul_0072
Kal12_13.CEL	haul_0072
Sth17_48.CEL	haul_0072
Gav17_007.CEL	haul_0072
Sth21_20.CEL	haul_0072
Sth6_5.CEL	haul_0072
Upp10_22.CEL	haul_0072
Upp11_3.CEL	haul_0072
Gav17_057.CEL	haul_0072
GA-v1_56.CEL	haul_0072
Gav02_36_a.CEL	haul_0072
Upp10_53.CEL	haul_0072
VaN12_19_a.CEL	haul_0072
GA-v1_12.CEL	haul_0072
Gav12_065.CEL	haul_0072
Gav19_41_a.CEL	haul_0072
Sth44_85.CEL	haul_0072
Kal11_38.CEL	haul_0073
Gav17_001.CEL	haul_0073
Upp11_25.CEL	haul_0073
Gav19_001.CEL	haul_0073
Gav17_052.CEL	haul_0073
Gav02_2_a.CEL	haul_0073
Sth37_69.CEL	haul_0073
Sth28_95.CEL	haul_0073
Sth27_120.CEL	haul_0073
Sth34_22.CEL	haul_0073
Upp10_4.CEL	haul_0073
Gav18_045.CEL	haul_0073
Upp9_18.CEL	haul_0073
Sth43_70.CEL	haul_0073
Gav20_73_a.CEL	haul_0073
Upp11_9.CEL	haul_0073
Gav20_74_a.CEL	haul_0073
Sth41_33.CEL	haul_0073
Upp01_17_a.CEL	haul_0073
Sth44_16.CEL	haul_0073
Gav18_029.CEL	haul_0073
Upp10_54.CEL	haul_0073
Sth14_2.CEL	haul_0073
VaN05_29_a.CEL	haul_0073
Upp04_037.CEL	haul_0073
VaN12_6_a.CEL	haul_0073
Gav20_53_a.CEL	haul_0073
Upp11_15.CEL	haul_0073
Sth19_7.CEL	haul_0073
Sth37_29.CEL	haul_0073
Upp03_054.CEL	haul_0074
Gav19_034.CEL	haul_0074
Sth43_84.CEL	haul_0074
Sth37_36.CEL	haul_0074
Gav03_1_a.CEL	haul_0074
Gav19_41_a.CEL	haul_0074
Sth29_87.CEL	haul_0074
Sth28_15.CEL	haul_0074
Gav20_55_a.CEL	haul_0074
Gav19_019.CEL	haul_0074
Gav19_024.CEL	haul_0074
Kal12_2.CEL	haul_0074
VaN02_1_a.CEL	haul_0074
Sth27_3.CEL	haul_0074
Sth14_11.CEL	haul_0074
VaN13_16_a.CEL	haul_0074
Upp10_13.CEL	haul_0074
VaN13_25_a.CEL	haul_0074
Upp11_36.CEL	haul_0074
VaN04_12_a.CEL	haul_0074
Gav18_026.CEL	haul_0074
Gav20_16_a.CEL	haul_0074
Sth28_66.CEL	haul_0074
VaN13_20_a.CEL	haul_0074
Gav17_054.CEL	haul_0074
Sth28_45.CEL	haul_0074
Sth29_11.CEL	haul_0074
Upp11_31.CEL	haul_0074
Sth38_39.CEL	haul_0074
Upp10_36.CEL	haul_0074
Gav08_66_a.CEL	haul_0075
Sth15_35.CEL	haul_0075
Upp02_41_a.CEL	haul_0075
Ble07_50_a.CEL	haul_0075
Upp11_13.CEL	haul_0075
Gav17_046.CEL	haul_0075
Gav17_026.CEL	haul_0075
Gav17_039.CEL	haul_0075
Gav09_67_a.CEL	haul_0075
Gav18_046.CEL	haul_0075
Gav19_007.CEL	haul_0075
Upp10_55.CEL	haul_0075
VaN02_5_a.CEL	haul_0075
VaN07_23_a.CEL	haul_0075
Gav19_024.CEL	haul_0075
Gav18_028.CEL	haul_0075
Upp11_1.CEL	haul_0075
Gav19_005.CEL	haul_0075
GA_v27_29.CEL	haul_0075
Sth27_92.CEL	haul_0075
GA_v26_14.CEL	haul_0075
Sth37_82.CEL	haul_0075
Sth27_83.CEL	haul_0075
GA_v22_48.CEL	haul_0075
Gav19_034.CEL	haul_0075
Gav19_033.CEL	haul_0075
GA_v26_13.CEL	haul_0075
Ble07_52_a.CEL	haul_0075
Upp10_43.CEL	haul_0075
Gav19_39_a.CEL	haul_0075
Upp10_13.CEL	haul_0076
Gav20_70_a.CEL	haul_0076
Gav17_032.CEL	haul_0076
Gav18_023.CEL	haul_0076
VaN01_27_a.CEL	haul_0076
Gav19_012.CEL	haul_0076
Gav19_029.CEL	haul_0076
Gav17_026.CEL	haul_0076
GA_v26_1.CEL	haul_0076
Kal11_21.CEL	haul_0076
GA_v22_18.CEL	haul_0076
VA-b6_69.CEL	haul_0076
VaN04_30_a.CEL	haul_0076
Upp02_16_a.CEL	haul_0076
Upp7_39.CEL	haul_0076
A-ST3-11.CEL	haul_0076
Gav18_038.CEL	haul_0076
Gav18_050.CEL	haul_0076
Gav20_57_a.CEL	haul_0076
Sth14_27.CEL	haul_0076
Gav20_74_a.CEL	haul_0076
A-ST3_40.CEL	haul_0076
Upp02_20_a.CEL	haul_0076
Gav14_016.CEL	haul_0076
Upp11_13.CEL	haul_0076
Gav18_044.CEL	haul_0076
Kal12_7.CEL	haul_0076
Gav20_44_a.CEL	haul_0076
Sth30_21.CEL	haul_0076
Upp11_11.CEL	haul_0076
VaN07_3_a.CEL	haul_0077
Upp01_25_a.CEL	haul_0077
Gav02_17_a.CEL	haul_0077
Upp10_29.CEL	haul_0077
Upp10_5.CEL	haul_0077
Sth14_27.CEL	haul_0077
Gav19_034.CEL	haul_0077
Gav04_35_a.CEL	haul_0077
VaN12_19_a.CEL	haul_0077
Sth41_47.CEL	haul_0077
Gav03_50_a.CEL	haul_0077
Gav19_001.CEL	haul_0077
Gav03_14_a.CEL	haul_0077
Gav19_50_a.CEL	haul_0077
Upp9_37.CEL	haul_0077
GA_v25_49.CEL	haul_0077
Sth30_11.CEL	haul_0077
Sth13_25.CEL	haul_0077
Upp9_19.CEL	haul_0077
Gav17_040.CEL	haul_0077
Gav17_039.CEL	haul_0077
Upp10_32.CEL	haul_0077
Sth34_83.CEL	haul_0077
Sth24_135.CEL	haul_0077
Gav19_47_a.CEL	haul_0077
Gav20_8_a.CEL	haul_0077
GA-v6_26.CEL	haul_0077
Gav19_007.CEL	haul_0077
VA_b20_36.CEL	haul_0077
Gav18_010.CEL	haul_0077
Gav19_023.CEL	haul_0078
Gav18_037.CEL	haul_0078
Upp11_45.CEL	haul_0078
Upp10_40.CEL	haul_0078
GA_v26_20.CEL	haul_0078
Gav20_71_a.CEL	haul_0078
Upp11_42.CEL	haul_0078
Upp02_11_a.CEL	haul_0078
Upp7_55.CEL	haul_0078
Gav18_020.CEL	haul_0078
Gav20_15_a.CEL	haul_0078
VA-b6_7.CEL	haul_0078
Upp01_27_a.CEL	haul_0078
Gav20_74_a.CEL	haul_0078
Upp10_47.CEL	haul_0078
